tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,customerID,Churn,Cluster
21,96.69,2035.63,0,,,,,C2099,1,0
3,75.97,258.67,0,,,,,C2100,1,0
66,77.46,5038.07,0,,,,,C2101,1,3
16,94.59,1560.31,0,,,,,C2102,0,0
14,101.05,1425.32,0,,,,,C2103,0,0
37,67.55,2463.74,0,,,,,C2104,0,3
20,31.4,653.6,0,,,,,C2105,0,1
1,76.33,26.68,0,,,,,C2106,1,0
14,56.08,940.15,0,,,,,C2107,0,1
30,94.04,2790.19,0,,,,,C2108,0,3
24,89.76,2158.16,0,,,,,C2109,0,0
70,84.86,5904.06,0,,,,,C2110,1,3
0,90.49,12.45,0,,,,,C2111,0,0
6,25.61,175.86,1,,,,,C2112,1,2
15,59.27,897.79,0,,,,,C2113,1,0
19,61.66,1157.3,0,,,,,C2114,0,0
6,36.76,320.62,1,,,,,C2115,0,2
35,58.41,2101.67,0,,,,,C2116,0,3
3,62.44,249.59,0,,,,,C2117,1,0
0,94.04,71.95,0,,,,,C2118,0,0
60,82.82,4975.28,0,,,,,C2119,0,3
9,101.92,907.37,0,,,,,C2120,1,0
63,86.48,5485.78,1,,,,,C2121,1,3
6,73.71,452.4,0,,,,,C2122,1,0
1,98.99,107.36,0,,,,,C2123,1,0
29,18.25,535.59,1,,,,,C2124,1,2
36,92.24,3344.65,1,,,,,C2125,1,2
13,24.02,305.27,0,,,,,C2126,1,1
1,73.92,41.99,0,,,,,C2127,1,0
21,90.89,1935.61,0,,,,,C2128,1,0
4,58.36,200.79,0,,,,,C2129,1,0
37,77.55,2880.85,0,,,,,C2130,0,3
6,101.36,518.61,1,,,,,C2131,1,2
37,82.73,3065.36,0,,,,,C2132,1,3
11,73.7,855.63,0,,,,,C2133,1,0
18,24.98,440.69,0,,,,,C2134,1,1
31,32.61,1004.92,0,,,,,C2135,0,1
0,50.09,0.0,0,,,,,C2136,1,1
34,93.67,3232.75,0,,,,,C2137,0,3
2,83.17,270.78,0,,,,,C2138,0,0
8,18.25,90.19,0,,,,,C2139,0,1
12,79.02,926.6,0,,,,,C2140,1,0
45,85.59,3819.84,0,,,,,C2141,0,3
0,95.54,10.12,0,,,,,C2142,0,0
16,73.35,1166.84,0,,,,,C2143,0,0
20,86.16,1807.02,0,,,,,C2144,0,0
7,98.33,717.24,0,,,,,C2145,0,0
6,36.31,238.5,0,,,,,C2146,0,1
13,35.98,478.99,0,,,,,C2147,1,1
4,24.27,49.17,0,,,,,C2148,1,1
12,81.77,885.17,0,,,,,C2149,1,0
28,37.63,1018.31,1,,,,,C2150,1,2
37,92.06,3352.3,0,,,,,C2151,0,3
9,61.23,563.11,0,,,,,C2152,1,0
19,30.86,537.28,0,,,,,C2153,1,1
0,102.68,0.0,0,,,,,C2154,1,0
15,81.88,1180.76,1,,,,,C2155,1,2
72,79.03,5795.6,0,,,,,C2156,0,3
7,34.87,311.51,0,,,,,C2157,1,1
18,25.19,426.4,0,,,,,C2158,0,1
28,62.72,1833.32,0,,,,,C2159,0,0
18,39.76,687.99,0,,,,,C2160,1,1
10,40.31,378.83,0,,,,,C2161,0,1
3,99.99,314.71,0,,,,,C2162,0,0
12,82.54,908.25,0,,,,,C2163,0,0
6,93.09,679.35,1,,,,,C2164,1,2
23,75.82,1757.18,1,,,,,C2165,0,2
11,90.82,982.92,0,,,,,C2166,1,0
37,77.58,2884.63,0,,,,,C2167,0,3
4,67.9,310.11,0,,,,,C2168,0,0
10,30.69,308.64,0,,,,,C2169,0,1
16,35.06,581.38,1,,,,,C2170,1,2
2,76.1,126.19,0,,,,,C2171,0,0
17,92.48,1548.78,0,,,,,C2172,0,0
6,25.33,144.45,0,,,,,C2173,1,1
5,73.53,355.44,0,,,,,C2174,0,0
3,72.23,247.69,1,,,,,C2175,1,2
8,89.84,691.61,1,,,,,C2176,1,2
52,79.07,4098.15,0,,,,,C2177,0,3
0,64.66,42.91,0,,,,,C2178,0,0
38,33.45,1227.92,1,,,,,C2179,0,2
10,104.31,970.91,1,,,,,C2180,1,2
16,75.69,1182.49,0,,,,,C2181,0,0
14,88.36,1157.76,0,,,,,C2182,0,0
52,89.43,4585.56,0,,,,,C2183,0,3
29,90.62,2608.24,0,,,,,C2184,0,3
72,82.29,5911.04,1,,,,,C2185,1,3
31,94.58,2959.72,0,,,,,C2186,1,3
7,83.79,638.76,1,,,,,C2187,1,2
65,37.81,2445.76,0,,,,,C2188,0,3
72,25.98,1864.36,0,,,,,C2189,0,3
2,21.86,0.0,0,,,,,C2190,0,1
46,68.28,3174.63,0,,,,,C2191,0,3
21,63.34,1285.68,0,,,,,C2192,0,0
51,25.96,1419.05,0,,,,,C2193,1,1
49,59.21,2848.8,0,,,,,C2194,0,3
44,87.15,3796.64,0,,,,,C2195,0,3
43,96.29,4124.41,0,,,,,C2196,1,3
2,40.59,70.16,0,,,,,C2197,0,1
3,35.54,98.17,0,,,,,C2198,0,1
2,94.41,209.57,0,,,,,C2199,0,0
1,39.52,36.12,0,,,,,C2200,0,1
8,93.17,756.0,0,,,,,C2201,0,0
23,81.34,1870.67,0,,,,,C2202,1,0
8,82.25,670.13,0,,,,,C2203,1,0
25,77.01,1917.87,0,,,,,C2204,1,0
34,27.55,913.49,0,,,,,C2205,0,1
21,75.53,1567.66,1,,,,,C2206,1,2
12,69.58,854.73,0,,,,,C2207,0,0
7,23.63,224.24,0,,,,,C2208,0,1
2,71.88,144.95,0,,,,,C2209,1,0
13,69.81,889.44,0,,,,,C2210,0,0
25,22.77,603.21,0,,,,,C2211,0,1
15,77.93,1168.7,0,,,,,C2212,1,0
25,89.72,2234.7,0,,,,,C2213,1,0
8,56.72,421.58,0,,,,,C2214,1,0
1,81.23,114.7,0,,,,,C2215,0,0
29,73.89,2126.5,0,,,,,C2216,1,0
4,71.75,231.76,0,,,,,C2217,1,0
19,75.05,1375.47,0,,,,,C2218,0,0
32,65.0,2038.67,0,,,,,C2219,0,0
2,84.99,167.68,0,,,,,C2220,0,0
18,75.26,1356.86,0,,,,,C2221,0,0
23,85.05,1993.67,0,,,,,C2222,0,0
27,68.75,1855.85,0,,,,,C2223,1,0
3,63.34,181.77,0,,,,,C2224,0,0
34,31.14,1107.35,0,,,,,C2225,0,1
1,80.52,74.64,0,,,,,C2226,1,0
14,70.99,1025.8,0,,,,,C2227,1,0
11,74.52,850.24,0,,,,,C2228,0,0
5,35.7,151.09,0,,,,,C2229,1,1
7,39.42,389.15,1,,,,,C2230,0,2
3,78.52,339.33,0,,,,,C2231,0,0
11,76.09,822.48,0,,,,,C2232,1,0
0,88.79,2.83,1,,,,,C2233,1,2
43,85.77,3561.77,0,,,,,C2234,1,3
3,67.38,185.28,0,,,,,C2235,1,0
43,57.79,2440.81,0,,,,,C2236,0,3
39,85.57,3386.19,0,,,,,C2237,0,3
12,33.14,352.76,0,,,,,C2238,0,1
13,71.93,952.45,0,,,,,C2239,0,0
7,99.03,783.42,0,,,,,C2240,1,0
72,24.9,1783.86,0,,,,,C2241,0,3
22,90.35,2011.9,1,,,,,C2242,1,2
60,86.33,5206.39,1,,,,,C2243,1,3
10,19.15,175.43,0,,,,,C2244,1,1
42,60.95,2512.19,0,,,,,C2245,0,3
11,76.97,870.41,0,,,,,C2246,0,0
40,27.48,997.08,1,,,,,C2247,1,2
2,31.53,44.05,0,,,,,C2248,0,1
20,32.3,543.61,0,,,,,C2249,0,1
22,57.74,1215.25,0,,,,,C2250,1,0
21,86.16,1764.52,0,,,,,C2251,1,0
11,81.01,869.54,0,,,,,C2252,1,0
23,75.4,1681.95,0,,,,,C2253,0,0
5,82.93,372.63,0,,,,,C2254,0,0
18,99.98,1746.95,0,,,,,C2255,1,0
16,71.22,1104.8,0,,,,,C2256,1,0
7,26.72,173.21,0,,,,,C2257,0,1
30,97.39,2904.02,1,,,,,C2258,1,2
1,84.55,63.41,1,,,,,C2259,1,2
3,86.87,167.44,1,,,,,C2260,1,2
12,31.79,466.54,1,,,,,C2261,1,2
44,96.75,4219.44,0,,,,,C2262,0,3
17,95.02,1507.72,0,,,,,C2263,0,0
36,68.74,2447.18,0,,,,,C2264,0,3
14,87.71,1161.03,1,,,,,C2265,1,2
30,93.45,2718.88,0,,,,,C2266,0,3
7,92.72,573.49,0,,,,,C2267,1,0
33,49.01,1570.68,0,,,,,C2268,0,1
10,78.28,723.99,0,,,,,C2269,1,0
16,96.94,1666.65,0,,,,,C2270,1,0
3,88.22,327.54,0,,,,,C2271,1,0
50,52.06,2541.18,0,,,,,C2272,1,3
24,106.68,2568.8,0,,,,,C2273,0,0
39,33.51,1236.85,0,,,,,C2274,0,1
4,52.93,185.85,0,,,,,C2275,0,1
1,64.61,57.92,1,,,,,C2276,1,2
8,75.52,593.08,0,,,,,C2277,1,0
14,59.28,757.39,0,,,,,C2278,1,0
32,27.96,970.84,0,,,,,C2279,0,1
10,102.43,1036.24,0,,,,,C2280,0,0
6,60.25,401.13,0,,,,,C2281,0,0
9,33.85,325.84,0,,,,,C2282,0,1
24,48.22,1151.13,0,,,,,C2283,0,1
8,93.23,736.53,0,,,,,C2284,0,0
72,85.62,6216.44,0,,,,,C2285,0,3
3,65.51,229.19,0,,,,,C2286,1,0
27,102.64,2826.0,0,,,,,C2287,0,3
17,77.68,1444.09,0,,,,,C2288,0,0
5,32.71,137.44,0,,,,,C2289,0,1
28,56.33,1502.35,1,,,,,C2290,0,2
11,60.93,688.54,0,,,,,C2291,0,0
22,79.33,1773.43,0,,,,,C2292,0,0
21,25.2,472.29,0,,,,,C2293,0,1
2,75.61,129.42,0,,,,,C2294,0,0
36,61.09,2192.48,0,,,,,C2295,0,3
22,66.68,1426.44,0,,,,,C2296,0,0
30,70.71,2168.92,0,,,,,C2297,0,0
11,95.75,985.53,0,,,,,C2298,1,0
4,79.98,329.31,0,,,,,C2299,0,0
7,93.1,555.74,0,,,,,C2300,1,0
46,101.66,4620.36,0,,,,,C2301,1,3
55,79.49,4489.91,0,,,,,C2302,1,3
13,77.29,960.37,1,,,,,C2303,0,2
7,96.11,776.62,0,,,,,C2304,0,0
26,69.95,1792.46,0,,,,,C2305,0,0
29,68.76,1982.23,0,,,,,C2306,0,0
33,53.3,1685.17,0,,,,,C2307,0,1
0,56.42,2.16,0,,,,,C2308,0,0
0,34.35,0.0,0,,,,,C2309,0,1
8,43.4,438.93,0,,,,,C2310,1,1
3,79.41,189.84,0,,,,,C2311,0,0
32,66.85,2109.89,1,,,,,C2312,1,2
15,86.11,1252.0,0,,,,,C2313,0,0
34,35.36,1148.19,0,,,,,C2314,0,1
3,66.36,266.24,1,,,,,C2315,1,2
19,70.43,1299.91,0,,,,,C2316,0,0
17,86.78,1497.16,0,,,,,C2317,0,0
8,38.97,267.48,0,,,,,C2318,0,1
14,36.48,493.43,1,,,,,C2319,0,2
17,26.31,544.69,0,,,,,C2320,0,1
44,56.81,2486.55,0,,,,,C2321,0,3
1,91.13,138.78,0,,,,,C2322,1,0
34,35.16,1126.85,0,,,,,C2323,0,1
72,30.88,2162.05,0,,,,,C2324,1,3
26,75.17,1904.9,0,,,,,C2325,1,0
26,20.32,513.25,0,,,,,C2326,0,1
4,86.57,264.61,0,,,,,C2327,1,0
14,68.15,948.51,0,,,,,C2328,1,0
24,55.74,1377.47,1,,,,,C2329,1,2
18,71.63,1261.42,1,,,,,C2330,0,2
9,77.68,777.31,0,,,,,C2331,0,0
56,62.53,3440.51,0,,,,,C2332,0,3
14,71.5,1041.37,0,,,,,C2333,0,0
70,32.58,2241.99,0,,,,,C2334,0,3
16,28.38,469.19,0,,,,,C2335,0,1
31,75.87,2369.71,0,,,,,C2336,0,3
27,91.86,2433.19,1,,,,,C2337,1,2
21,75.16,1636.26,0,,,,,C2338,1,0
0,29.92,11.51,0,,,,,C2339,0,1
1,27.11,62.33,0,,,,,C2340,1,1
17,87.08,1410.95,0,,,,,C2341,0,0
48,74.4,3559.84,0,,,,,C2342,1,3
18,91.06,1538.8,0,,,,,C2343,1,0
5,30.4,146.54,0,,,,,C2344,1,1
7,24.14,182.97,1,,,,,C2345,0,2
19,93.23,1894.96,0,,,,,C2346,0,0
18,100.74,1879.59,1,,,,,C2347,0,2
62,74.27,4567.45,0,,,,,C2348,0,3
15,103.36,1558.1,0,,,,,C2349,1,0
8,101.6,817.57,0,,,,,C2350,1,0
14,37.15,524.64,0,,,,,C2351,0,1
30,23.58,740.81,0,,,,,C2352,0,1
15,71.12,1110.48,0,,,,,C2353,0,0
7,92.75,668.27,0,,,,,C2354,0,0
8,51.72,380.93,0,,,,,C2355,0,1
28,76.25,2154.64,0,,,,,C2356,0,0
1,70.39,14.31,0,,,,,C2357,1,0
6,20.69,144.69,0,,,,,C2358,1,1
3,25.16,35.19,0,,,,,C2359,1,1
57,81.2,4638.58,0,,,,,C2360,1,3
1,69.95,85.21,1,,,,,C2361,1,2
28,38.75,1136.72,0,,,,,C2362,0,1
19,79.53,1463.0,0,,,,,C2363,0,0
20,85.89,1726.51,0,,,,,C2364,0,0
28,18.25,458.77,0,,,,,C2365,0,1
10,109.09,1026.24,0,,,,,C2366,0,0
10,18.25,164.31,1,,,,,C2367,1,2
6,83.32,524.73,1,,,,,C2368,1,2
18,89.09,1577.69,0,,,,,C2369,0,0
53,64.21,3382.07,0,,,,,C2370,0,3
51,25.01,1215.56,0,,,,,C2371,0,1
24,73.89,1867.37,0,,,,,C2372,0,0
47,18.51,863.14,0,,,,,C2373,1,1
66,38.35,2496.86,0,,,,,C2374,0,3
31,35.87,1090.6,0,,,,,C2375,0,1
10,95.8,998.37,0,,,,,C2376,1,0
13,85.63,1220.64,0,,,,,C2377,0,0
53,30.19,1562.96,0,,,,,C2378,0,1
22,29.78,656.08,1,,,,,C2379,1,2
34,29.14,917.29,0,,,,,C2380,0,1
2,79.76,174.0,1,,,,,C2381,1,2
4,77.14,219.09,0,,,,,C2382,1,0
8,33.29,215.06,0,,,,,C2383,0,1
4,86.86,250.0,1,,,,,C2384,0,2
47,81.16,3861.48,0,,,,,C2385,0,3
4,89.51,412.32,0,,,,,C2386,1,0
16,61.47,985.4,0,,,,,C2387,0,0
1,18.25,33.38,0,,,,,C2388,0,1
3,97.73,304.29,0,,,,,C2389,0,0
5,102.68,490.79,1,,,,,C2390,0,2
72,111.14,8071.59,1,,,,,C2391,1,3
31,32.33,1087.45,1,,,,,C2392,1,2
22,68.49,1562.95,0,,,,,C2393,0,0
49,62.9,3163.96,0,,,,,C2394,0,3
62,82.61,5184.65,0,,,,,C2395,0,3
12,96.4,1228.38,1,,,,,C2396,0,2
7,27.25,244.0,0,,,,,C2397,0,1
7,71.16,537.96,0,,,,,C2398,0,0
0,70.92,84.8,0,,,,,C2399,0,0
6,82.42,499.59,0,,,,,C2400,1,0
8,84.08,587.61,0,,,,,C2401,1,0
0,40.23,92.86,1,,,,,C2402,0,2
42,72.38,3029.52,1,,,,,C2403,1,2
37,93.34,3446.12,0,,,,,C2404,0,3
5,24.35,44.15,0,,,,,C2405,0,1
32,75.25,2420.66,1,,,,,C2406,0,2
31,83.81,2647.41,0,,,,,C2407,0,3
8,59.85,530.35,0,,,,,C2408,1,0
23,103.04,2413.41,0,,,,,C2409,0,0
6,53.17,311.08,0,,,,,C2410,1,1
1,75.73,39.05,0,,,,,C2411,0,0
14,85.16,1209.13,0,,,,,C2412,1,0
11,99.6,1095.63,0,,,,,C2413,0,0
2,93.09,178.37,0,,,,,C2414,0,0
13,92.13,1290.61,1,,,,,C2415,0,2
59,30.75,1815.58,0,,,,,C2416,0,1
26,88.16,2297.7,1,,,,,C2417,1,2
26,95.77,2499.42,0,,,,,C2418,1,0
28,90.26,2528.21,0,,,,,C2419,0,3
27,66.47,1725.74,0,,,,,C2420,1,0
0,87.14,11.7,1,,,,,C2421,0,2
51,52.44,2717.42,0,,,,,C2422,0,3
35,89.17,2995.42,0,,,,,C2423,1,3
6,73.37,438.44,0,,,,,C2424,0,0
16,33.07,591.61,0,,,,,C2425,0,1
19,81.13,1569.28,0,,,,,C2426,0,0
2,69.81,148.58,1,,,,,C2427,1,2
5,104.7,527.35,1,,,,,C2428,1,2
0,24.21,76.97,0,,,,,C2429,0,1
39,95.08,3790.94,1,,,,,C2430,1,2
0,39.48,0.0,0,,,,,C2431,0,1
7,69.32,456.52,0,,,,,C2432,1,0
1,79.2,50.98,0,,,,,C2433,0,0
30,74.83,2229.88,0,,,,,C2434,0,0
51,70.36,3619.1,0,,,,,C2435,1,3
16,84.49,1360.75,1,,,,,C2436,1,2
3,65.99,177.9,0,,,,,C2437,1,0
16,95.43,1622.28,0,,,,,C2438,0,0
29,82.57,2401.92,0,,,,,C2439,0,0
25,18.25,477.16,1,,,,,C2440,0,2
27,72.29,1885.32,0,,,,,C2441,0,0
6,76.32,512.7,0,,,,,C2442,0,0
1,77.47,67.16,0,,,,,C2443,1,0
3,96.11,176.58,0,,,,,C2444,0,0
62,88.25,5476.48,0,,,,,C2445,1,3
19,84.89,1532.21,0,,,,,C2446,1,0
26,91.12,2375.69,0,,,,,C2447,1,0
45,58.45,2662.74,0,,,,,C2448,0,3
38,30.92,1054.86,0,,,,,C2449,1,1
4,71.97,245.49,0,,,,,C2450,0,0
1,80.37,108.35,0,,,,,C2451,1,0
51,80.76,4106.8,1,,,,,C2452,1,3
72,52.0,3751.66,0,,,,,C2453,0,3
16,79.52,1422.31,1,,,,,C2454,0,2
43,86.08,3654.93,0,,,,,C2455,0,3
5,75.46,265.01,0,,,,,C2456,1,0
2,38.72,56.18,0,,,,,C2457,1,1
13,96.4,1166.2,1,,,,,C2458,1,2
33,78.58,2588.94,0,,,,,C2459,1,3
21,83.27,1719.69,0,,,,,C2460,1,0
20,74.79,1445.54,1,,,,,C2461,1,2
0,54.93,79.51,0,,,,,C2462,1,1
7,27.66,149.76,0,,,,,C2463,0,1
56,93.72,5153.42,0,,,,,C2464,1,3
2,82.21,187.63,0,,,,,C2465,1,0
25,42.94,1066.62,0,,,,,C2466,0,1
28,87.34,2408.77,0,,,,,C2467,0,0
26,20.42,550.02,0,,,,,C2468,1,1
72,33.12,2410.4,0,,,,,C2469,0,3
10,31.9,239.1,1,,,,,C2470,0,2
22,69.36,1637.82,1,,,,,C2471,0,2
4,38.39,214.59,0,,,,,C2472,1,1
10,71.06,748.26,0,,,,,C2473,0,0
13,99.12,1324.13,0,,,,,C2474,1,0
4,85.41,391.53,0,,,,,C2475,1,0
47,27.24,1269.66,0,,,,,C2476,0,1
25,94.14,2350.53,0,,,,,C2477,0,0
6,82.88,439.26,0,,,,,C2478,0,0
2,44.52,86.62,0,,,,,C2479,0,1
6,64.01,292.45,0,,,,,C2480,1,0
19,90.68,1612.95,1,,,,,C2481,1,2
35,56.53,2014.35,0,,,,,C2482,0,1
13,68.11,886.24,0,,,,,C2483,1,0
2,102.06,183.89,0,,,,,C2484,1,0
5,83.47,423.04,0,,,,,C2485,1,0
8,91.81,779.25,0,,,,,C2486,0,0
20,74.14,1538.2,0,,,,,C2487,0,0
5,93.34,438.99,0,,,,,C2488,1,0
5,30.81,217.51,0,,,,,C2489,0,1
6,18.25,122.6,0,,,,,C2490,0,1
17,84.02,1458.37,0,,,,,C2491,1,0
13,26.29,366.97,1,,,,,C2492,0,2
36,42.27,1478.24,0,,,,,C2493,0,1
23,88.31,1936.9,0,,,,,C2494,0,0
21,18.25,312.71,1,,,,,C2495,0,2
3,20.91,73.73,0,,,,,C2496,0,1
1,77.24,50.12,0,,,,,C2497,0,0
14,104.22,1500.28,0,,,,,C2498,1,0
1,62.96,0.0,0,,,,,C2499,1,0
9,87.34,772.25,0,,,,,C2500,1,0
0,91.44,41.54,0,,,,,C2501,1,0
3,24.04,83.4,1,,,,,C2502,0,2
2,88.9,107.25,1,,,,,C2503,0,2
32,70.1,2242.61,0,,,,,C2504,1,3
8,62.48,505.7,0,,,,,C2505,1,0
1,59.87,40.9,0,,,,,C2506,1,0
6,70.33,420.89,0,,,,,C2507,0,0
22,31.45,697.35,0,,,,,C2508,0,1
27,87.33,2356.38,0,,,,,C2509,1,0
2,28.71,18.89,1,,,,,C2510,0,2
30,25.03,746.7,1,,,,,C2511,0,2
9,61.61,576.52,0,,,,,C2512,0,0
22,70.18,1560.37,0,,,,,C2513,1,0
22,108.64,2337.59,0,,,,,C2514,0,0
31,61.25,1950.83,0,,,,,C2515,1,0
23,58.21,1390.42,0,,,,,C2516,1,0
0,74.76,0.0,0,,,,,C2517,0,0
14,59.19,877.99,0,,,,,C2518,0,0
3,94.69,326.67,0,,,,,C2519,1,0
70,87.34,6129.98,0,,,,,C2520,1,3
5,67.43,380.94,0,,,,,C2521,0,0
10,64.56,583.18,0,,,,,C2522,0,0
4,80.11,435.36,0,,,,,C2523,1,0
2,78.64,142.34,0,,,,,C2524,0,0
18,21.06,422.52,1,,,,,C2525,0,2
13,66.53,905.66,0,,,,,C2526,0,0
9,69.98,604.99,0,,,,,C2527,0,0
1,92.69,135.09,0,,,,,C2528,1,0
26,58.76,1516.19,0,,,,,C2529,0,0
0,79.2,24.25,0,,,,,C2530,1,0
12,35.93,440.81,0,,,,,C2531,0,1
20,63.46,1257.75,0,,,,,C2532,1,0
11,60.81,655.97,0,,,,,C2533,0,0
2,88.69,233.96,0,,,,,C2534,0,0
30,75.3,2270.04,0,,,,,C2535,0,0
7,64.9,447.57,0,,,,,C2536,0,0
2,56.48,206.21,0,,,,,C2537,1,0
15,79.62,1159.88,0,,,,,C2538,1,0
0,56.67,82.66,0,,,,,C2539,0,0
7,62.8,439.07,0,,,,,C2540,1,0
27,76.03,2083.82,1,,,,,C2541,1,2
48,95.9,4586.51,0,,,,,C2542,0,3
17,80.46,1321.61,1,,,,,C2543,1,2
4,77.31,238.41,1,,,,,C2544,1,2
4,81.61,412.93,0,,,,,C2545,1,0
18,96.58,1835.15,0,,,,,C2546,0,0
10,100.38,957.66,0,,,,,C2547,0,0
3,67.66,199.73,1,,,,,C2548,0,2
30,32.51,979.6,0,,,,,C2549,0,1
4,58.1,244.97,0,,,,,C2550,0,0
7,35.58,222.76,0,,,,,C2551,1,1
1,83.36,108.57,0,,,,,C2552,1,0
24,69.61,1654.05,0,,,,,C2553,0,0
6,85.93,524.09,0,,,,,C2554,0,0
5,84.9,478.7,0,,,,,C2555,0,0
7,88.24,587.42,1,,,,,C2556,1,2
41,82.86,3396.54,0,,,,,C2557,0,3
14,70.71,1075.15,0,,,,,C2558,0,0
3,46.61,71.02,0,,,,,C2559,1,1
29,67.45,2017.97,0,,,,,C2560,0,0
4,70.15,263.0,0,,,,,C2561,1,0
10,82.48,826.63,0,,,,,C2562,0,0
16,38.0,604.9,0,,,,,C2563,1,1
17,88.79,1544.33,0,,,,,C2564,0,0
1,86.15,29.96,0,,,,,C2565,1,0
36,87.36,3174.65,0,,,,,C2566,1,3
13,29.85,414.54,0,,,,,C2567,0,1
72,91.03,6622.59,0,,,,,C2568,1,3
25,95.79,2429.92,0,,,,,C2569,0,0
72,66.04,4673.92,0,,,,,C2570,1,3
12,97.11,1207.98,0,,,,,C2571,1,0
3,84.11,360.9,0,,,,,C2572,1,0
25,64.77,1600.2,1,,,,,C2573,0,2
30,72.31,2180.79,1,,,,,C2574,0,2
38,91.66,3511.9,0,,,,,C2575,0,3
7,71.59,414.92,0,,,,,C2576,0,0
14,79.62,1043.58,0,,,,,C2577,0,0
38,80.62,3110.56,0,,,,,C2578,0,3
40,89.32,3498.45,0,,,,,C2579,0,3
0,65.29,26.65,0,,,,,C2580,0,0
22,79.25,1754.55,0,,,,,C2581,0,0
18,92.48,1767.17,0,,,,,C2582,0,0
1,104.35,111.26,0,,,,,C2583,1,0
53,26.4,1354.18,0,,,,,C2584,0,1
11,67.94,771.42,0,,,,,C2585,1,0
22,56.38,1190.22,0,,,,,C2586,0,1
42,67.65,2874.13,0,,,,,C2587,0,3
2,75.54,193.4,0,,,,,C2588,1,0
38,79.36,2997.75,0,,,,,C2589,0,3
25,101.28,2556.33,0,,,,,C2590,0,0
36,37.0,1374.77,0,,,,,C2591,0,1
13,54.7,689.67,0,,,,,C2592,0,1
0,27.42,0.0,0,,,,,C2593,1,1
22,90.72,1936.84,1,,,,,C2594,1,2
9,67.84,657.85,0,,,,,C2595,1,0
10,90.07,856.86,0,,,,,C2596,1,0
11,51.62,538.96,0,,,,,C2597,0,1
13,80.6,999.73,0,,,,,C2598,0,0
21,37.47,774.02,0,,,,,C2599,0,1
25,35.64,901.09,0,,,,,C2600,0,1
29,46.17,1327.78,0,,,,,C2601,0,1
22,72.01,1457.46,0,,,,,C2602,0,0
32,38.22,1208.32,0,,,,,C2603,1,1
2,34.43,85.11,1,,,,,C2604,1,2
36,86.34,3107.65,0,,,,,C2605,0,3
9,89.16,750.78,0,,,,,C2606,1,0
15,93.81,1423.81,0,,,,,C2607,0,0
11,73.35,833.35,0,,,,,C2608,0,0
12,39.48,443.62,0,,,,,C2609,0,1
6,70.91,476.98,0,,,,,C2610,0,0
3,93.26,202.73,1,,,,,C2611,0,2
2,91.88,144.19,0,,,,,C2612,0,0
12,38.62,454.74,0,,,,,C2613,0,1
2,32.34,75.11,0,,,,,C2614,0,1
5,77.04,373.65,0,,,,,C2615,0,0
2,37.54,22.14,0,,,,,C2616,0,1
2,30.3,56.89,0,,,,,C2617,0,1
42,53.1,2307.99,1,,,,,C2618,0,2
22,20.6,478.02,0,,,,,C2619,0,1
51,103.72,5291.41,0,,,,,C2620,1,3
20,110.16,2099.54,1,,,,,C2621,0,2
37,36.94,1352.11,0,,,,,C2622,1,1
16,37.98,652.14,0,,,,,C2623,0,1
12,67.52,803.89,0,,,,,C2624,0,0
15,40.88,624.67,0,,,,,C2625,1,1
7,60.86,504.78,0,,,,,C2626,0,0
21,86.18,1804.99,0,,,,,C2627,1,0
45,70.23,3106.05,1,,,,,C2628,0,2
30,76.9,2242.41,0,,,,,C2629,0,0
12,35.22,416.37,0,,,,,C2630,0,1
61,91.02,5659.27,0,,,,,C2631,0,3
72,102.9,7396.34,0,,,,,C2632,0,3
13,56.2,631.26,0,,,,,C2633,0,1
39,86.6,3334.63,0,,,,,C2634,0,3
0,100.08,0.0,0,,,,,C2635,1,0
1,80.87,89.46,0,,,,,C2636,1,0
0,60.56,65.31,1,,,,,C2637,1,2
29,48.23,1310.21,0,,,,,C2638,0,1
1,30.57,0.0,0,,,,,C2639,1,1
0,68.07,30.96,1,,,,,C2640,0,2
3,79.8,261.7,0,,,,,C2641,0,0
7,83.31,627.23,0,,,,,C2642,1,0
12,60.11,736.24,1,,,,,C2643,0,2
1,74.12,165.97,0,,,,,C2644,0,0
13,25.0,313.75,0,,,,,C2645,0,1
5,24.97,160.54,0,,,,,C2646,0,1
6,110.14,618.66,0,,,,,C2647,1,0
34,84.08,2887.47,0,,,,,C2648,1,3
72,107.88,7793.91,0,,,,,C2649,0,3
12,71.56,863.45,0,,,,,C2650,0,0
7,88.68,629.75,0,,,,,C2651,1,0
53,78.83,4233.16,0,,,,,C2652,0,3
13,87.51,1073.97,0,,,,,C2653,0,0
26,93.71,2522.58,1,,,,,C2654,1,2
10,103.92,1052.77,0,,,,,C2655,0,0
4,37.65,168.16,1,,,,,C2656,0,2
21,42.81,815.64,0,,,,,C2657,0,1
21,79.82,1724.51,0,,,,,C2658,1,0
12,26.82,274.48,0,,,,,C2659,0,1
6,61.64,343.85,0,,,,,C2660,0,0
35,84.08,2967.24,0,,,,,C2661,1,3
6,100.5,605.89,0,,,,,C2662,1,0
21,75.23,1607.6,0,,,,,C2663,0,0
9,67.64,592.01,0,,,,,C2664,0,0
12,95.55,1172.61,0,,,,,C2665,0,0
4,83.36,419.47,0,,,,,C2666,0,0
20,42.29,870.7,0,,,,,C2667,0,1
